"transactionID","value"
1480,"fruits"
1481,"poultry"
1482,"lunch meat"
1483,"ketchup"
1484,"milk"
1485,"cheeses"
1486,"shampoo"
1487,"milk"
1488,"pork"
1489,"ketchup"
1490,"waffles"
1491,"cheeses"
1492,"cheeses"
1493,"hand soap"
1494,"ice cream"
1495,"sugar"
1496,"coffee/tea"
1497,"beef"
1498,"sandwich bags"
1499,"soda"
1,"pork"
2,"shampoo"
3,"pork"
4,"juice"
5,"pasta"
6,"toilet paper"
7,"paper towels"
8,"juice"
9,"poultry"
10,"coffee/tea"
11,"ice cream"
12,"tortillas"
13,"fruits"
14,"dinner rolls"
15,"ice cream"
16,"sandwich bags"
17,"hand soap"
18,"toilet paper"
19,"laundry detergent"
20,"dishwashing liquid/detergent"
21,"fruits"
22,"vegetables"
23,"vegetables"
24,"all- purpose"
25,"sugar"
26,"sandwich loaves"
27,"pork"
28,"bagels"
29,"butter"
30,"bagels"
31,"eggs"
32,"paper towels"
33,"pork"
34,"mixes"
35,"cheeses"
36,"vegetables"
37,"lunch meat"
38,"hand soap"
39,"milk"
40,"sandwich bags"
41,"hand soap"
42,"shampoo"
43,"butter"
44,"hand soap"
45,"cereals"
46,"spaghetti sauce"
47,"waffles"
48,"mixes"
49,"aluminum foil"
50,"cereals"
51,"sugar"
52,"cereals"
53,"flour"
54,"butter"
55,"tortillas"
56,"poultry"
57,"spaghetti sauce"
58,"all- purpose"
59,"sandwich loaves"
60,"flour"
61,"fruits"
62,"laundry detergent"
63,"yogurt"
64,"butter"
65,"hand soap"
66,"hand soap"
67,"cereals"
68,"lunch meat"
69,"milk"
70,"soda"
71,"toilet paper"
72,"pasta"
73,"ketchup"
74,"vegetables"
75,"individual meals"
76,"laundry detergent"
77,"dishwashing liquid/detergent"
78,"dishwashing liquid/detergent"
79,"toilet paper"
80,"all- purpose"
81,"vegetables"
82,"soda"
83,"all- purpose"
84,"soap"
85,"aluminum foil"
86,"ketchup"
87,"individual meals"
88,"individual meals"
89,"beef"
90,"paper towels"
91,"cereals"
92,"bagels"
93,"bagels"
94,"tortillas"
95,"ketchup"
96,"soap"
97,"fruits"
98,"coffee/tea"
99,"laundry detergent"
100,"eggs"
101,"butter"
102,"cereals"
103,"sandwich bags"
104,"dishwashing liquid/detergent"
105,"cereals"
106,"cheeses"
107,"ketchup"
108,"pasta"
109,"poultry"
110,"laundry detergent"
111,"fruits"
112,"pork"
113,"sandwich loaves"
114,"waffles"
115,"bagels"
116,"ice cream"
117,"pasta"
118,"bagels"
119,"cheeses"
120,"paper towels"
121,"beef"
122,"juice"
123,"vegetables"
124,"coffee/tea"
125,"cheeses"
126,"fruits"
127,"butter"
128,"soap"
129,"paper towels"
130,"cereals"
131,"cheeses"
132,"laundry detergent"
133,"pork"
134,"pasta"
135,"juice"
136,"eggs"
137,"fruits"
138,"tortillas"
139,"laundry detergent"
140,"butter"
141,"bagels"
142,"pasta"
143,"pasta"
144,"bagels"
145,"pasta"
146,"pork"
147,"vegetables"
148,"individual meals"
149,"ketchup"
150,"ice cream"
151,"ketchup"
152,"spaghetti sauce"
153,"soda"
154,"pasta"
155,"cereals"
156,"juice"
157,"all- purpose"
158,"eggs"
159,"bagels"
160,"yogurt"
161,"pork"
162,"sandwich bags"
163,"coffee/tea"
164,"all- purpose"
165,"tortillas"
166,"fruits"
167,"dinner rolls"
168,"yogurt"
169,"hand soap"
170,"butter"
171,"pasta"
172,"eggs"
173,"vegetables"
174,"beef"
175,"mixes"
176,"cheeses"
177,"waffles"
178,"fruits"
179,"ketchup"
180,"vegetables"
181,"vegetables"
182,"aluminum foil"
183,"toilet paper"
184,"individual meals"
185,"waffles"
186,"beef"
187,"flour"
188,"cheeses"
189,"beef"
190,"beef"
191,"waffles"
192,"flour"
193,"soap"
194,"pork"
195,"ketchup"
196,"milk"
197,"ice cream"
198,"individual meals"
199,"pasta"
200,"coffee/tea"
201,"all- purpose"
202,"dinner rolls"
203,"spaghetti sauce"
204,"milk"
205,"beef"
206,"vegetables"
207,"coffee/tea"
208,"hand soap"
209,"shampoo"
210,"poultry"
211,"hand soap"
212,"spaghetti sauce"
213,"bagels"
214,"dinner rolls"
215,"spaghetti sauce"
216,"waffles"
217,"sugar"
218,"individual meals"
219,"bagels"
220,"juice"
221,"pasta"
222,"cheeses"
223,"butter"
224,"bagels"
225,"milk"
226,"fruits"
227,"eggs"
228,"butter"
229,"soda"
230,"individual meals"
231,"pasta"
232,"sandwich loaves"
233,"juice"
234,"beef"
235,"spaghetti sauce"
236,"individual meals"
237,"sugar"
238,"lunch meat"
239,"sandwich loaves"
240,"waffles"
241,"flour"
242,"vegetables"
243,"butter"
244,"yogurt"
245,"dinner rolls"
246,"bagels"
247,"pork"
248,"soda"
249,"fruits"
250,"sandwich loaves"
251,"soap"
252,"spaghetti sauce"
253,"hand soap"
254,"sugar"
255,"eggs"
256,"poultry"
257,"bagels"
258,"waffles"
259,"paper towels"
260,"butter"
261,"ketchup"
262,"cereals"
263,"shampoo"
264,"vegetables"
265,"vegetables"
266,"vegetables"
267,"toilet paper"
268,"beef"
269,"sandwich bags"
270,"spaghetti sauce"
271,"sugar"
272,"hand soap"
273,"paper towels"
274,"toilet paper"
275,"laundry detergent"
276,"dishwashing liquid/detergent"
277,"dinner rolls"
278,"ketchup"
279,"pasta"
280,"sandwich loaves"
281,"shampoo"
282,"soap"
283,"lunch meat"
284,"flour"
285,"vegetables"
286,"waffles"
287,"dishwashing liquid/detergent"
288,"beef"
289,"laundry detergent"
290,"juice"
291,"shampoo"
292,"vegetables"
293,"all- purpose"
294,"coffee/tea"
295,"bagels"
296,"eggs"
297,"cereals"
298,"pork"
299,"sandwich bags"
300,"paper towels"
301,"ice cream"
302,"butter"
303,"coffee/tea"
304,"poultry"
305,"butter"
306,"pork"
307,"sandwich bags"
308,"sandwich bags"
309,"juice"
310,"sandwich loaves"
311,"sugar"
312,"sugar"
313,"flour"
314,"ice cream"
315,"shampoo"
316,"cereals"
317,"waffles"
318,"cheeses"
319,"spaghetti sauce"
320,"cheeses"
321,"individual meals"
322,"individual meals"
323,"ketchup"
324,"bagels"
325,"individual meals"
326,"individual meals"
327,"mixes"
328,"sugar"
329,"butter"
330,"pasta"
331,"bagels"
332,"bagels"
333,"bagels"
334,"mixes"
335,"bagels"
336,"sugar"
337,"juice"
338,"pork"
339,"pork"
340,"milk"
341,"cereals"
342,"butter"
343,"mixes"
344,"poultry"
345,"ice cream"
346,"shampoo"
347,"poultry"
348,"flour"
349,"soda"
350,"soda"
351,"sugar"
352,"mixes"
353,"soda"
354,"ketchup"
355,"waffles"
356,"cereals"
357,"beef"
358,"shampoo"
359,"vegetables"
360,"dishwashing liquid/detergent"
361,"aluminum foil"
362,"vegetables"
363,"mixes"
364,"poultry"
365,"bagels"
366,"ketchup"
367,"vegetables"
368,"poultry"
369,"pork"
370,"pasta"
371,"shampoo"
372,"sugar"
373,"hand soap"
374,"cereals"
375,"coffee/tea"
376,"sandwich loaves"
377,"soap"
378,"yogurt"
379,"pasta"
380,"tortillas"
381,"paper towels"
382,"individual meals"
383,"aluminum foil"
384,"soap"
385,"laundry detergent"
386,"aluminum foil"
387,"laundry detergent"
388,"pork"
389,"beef"
390,"sandwich bags"
391,"fruits"
392,"soap"
393,"aluminum foil"
394,"sugar"
395,"ketchup"
396,"ketchup"
397,"spaghetti sauce"
398,"butter"
399,"pasta"
400,"butter"
401,"sandwich bags"
402,"mixes"
403,"cheeses"
404,"juice"
405,"spaghetti sauce"
406,"yogurt"
407,"bagels"
408,"vegetables"
409,"spaghetti sauce"
410,"vegetables"
411,"yogurt"
412,"spaghetti sauce"
413,"mixes"
414,"shampoo"
415,"fruits"
416,"vegetables"
417,"aluminum foil"
418,"cereals"
419,"individual meals"
420,"bagels"
421,"vegetables"
422,"dishwashing liquid/detergent"
423,"milk"
424,"bagels"
425,"shampoo"
426,"paper towels"
427,"dishwashing liquid/detergent"
428,"bagels"
429,"vegetables"
430,"pork"
431,"ketchup"
432,"vegetables"
433,"lunch meat"
434,"cheeses"
435,"all- purpose"
436,"mixes"
437,"bagels"
438,"beef"
439,"hand soap"
440,"bagels"
441,"soap"
442,"tortillas"
443,"laundry detergent"
444,"vegetables"
445,"sandwich bags"
446,"toilet paper"
447,"eggs"
448,"toilet paper"
449,"sugar"
450,"hand soap"
451,"juice"
452,"ice cream"
453,"bagels"
454,"coffee/tea"
455,"ketchup"
456,"juice"
457,"vegetables"
458,"soda"
459,"ketchup"
460,"yogurt"
461,"shampoo"
462,"cereals"
463,"pork"
464,"cereals"
465,"vegetables"
466,"hand soap"
467,"waffles"
468,"ketchup"
469,"sandwich bags"
470,"mixes"
471,"fruits"
472,"dinner rolls"
473,"aluminum foil"
474,"tortillas"
475,"sandwich loaves"
476,"vegetables"
477,"dishwashing liquid/detergent"
478,"shampoo"
479,"sugar"
480,"waffles"
481,"cereals"
482,"poultry"
483,"soda"
484,"individual meals"
485,"vegetables"
486,"coffee/tea"
487,"tortillas"
488,"soap"
489,"toilet paper"
490,"milk"
491,"vegetables"
492,"ketchup"
493,"dishwashing liquid/detergent"
494,"ketchup"
495,"ketchup"
496,"mixes"
497,"coffee/tea"
498,"butter"
499,"milk"
500,"lunch meat"
501,"aluminum foil"
502,"vegetables"
503,"milk"
504,"coffee/tea"
505,"spaghetti sauce"
506,"dishwashing liquid/detergent"
507,"paper towels"
508,"pasta"
509,"cereals"
510,"eggs"
511,"eggs"
512,"milk"
513,"vegetables"
514,"vegetables"
515,"sugar"
516,"waffles"
517,"fruits"
518,"flour"
519,"spaghetti sauce"
520,"cheeses"
521,"hand soap"
522,"soda"
523,"toilet paper"
524,"individual meals"
525,"vegetables"
526,"juice"
527,"vegetables"
528,"vegetables"
529,"vegetables"
530,"poultry"
531,"ice cream"
532,"butter"
533,"poultry"
534,"poultry"
535,"soap"
536,"pork"
537,"soda"
538,"soap"
539,"soap"
540,"pork"
541,"juice"
542,"lunch meat"
543,"yogurt"
544,"all- purpose"
545,"ketchup"
546,"beef"
547,"bagels"
548,"individual meals"
549,"all- purpose"
550,"beef"
551,"shampoo"
552,"aluminum foil"
553,"soap"
554,"flour"
555,"beef"
556,"hand soap"
557,"sugar"
558,"beef"
559,"shampoo"
560,"sandwich bags"
561,"toilet paper"
562,"dinner rolls"
563,"milk"
564,"all- purpose"
565,"pork"
566,"butter"
567,"eggs"
568,"yogurt"
569,"yogurt"
570,"lunch meat"
571,"coffee/tea"
572,"flour"
573,"dinner rolls"
574,"juice"
575,"tortillas"
576,"cheeses"
577,"poultry"
578,"shampoo"
579,"pasta"
580,"dishwashing liquid/detergent"
581,"butter"
582,"poultry"
583,"cheeses"
584,"eggs"
585,"ice cream"
586,"all- purpose"
587,"bagels"
588,"shampoo"
589,"laundry detergent"
590,"vegetables"
591,"ketchup"
592,"hand soap"
593,"shampoo"
594,"coffee/tea"
595,"pork"
596,"cheeses"
597,"pasta"
598,"eggs"
599,"shampoo"
600,"hand soap"
601,"poultry"
602,"yogurt"
603,"poultry"
604,"spaghetti sauce"
605,"waffles"
606,"aluminum foil"
607,"shampoo"
608,"shampoo"
609,"poultry"
610,"flour"
611,"ice cream"
612,"ice cream"
613,"coffee/tea"
614,"paper towels"
615,"dinner rolls"
616,"dinner rolls"
617,"mixes"
618,"milk"
619,"laundry detergent"
620,"soda"
621,"aluminum foil"
622,"laundry detergent"
623,"shampoo"
624,"butter"
625,"aluminum foil"
626,"juice"
627,"paper towels"
628,"butter"
629,"beef"
630,"paper towels"
631,"laundry detergent"
632,"coffee/tea"
633,"aluminum foil"
634,"flour"
635,"dishwashing liquid/detergent"
636,"vegetables"
637,"sandwich loaves"
638,"ice cream"
639,"coffee/tea"
640,"flour"
641,"lunch meat"
642,"soda"
643,"eggs"
644,"flour"
645,"beef"
646,"poultry"
647,"all- purpose"
648,"milk"
649,"yogurt"
650,"vegetables"
651,"pork"
652,"poultry"
653,"butter"
654,"hand soap"
655,"all- purpose"
656,"individual meals"
657,"vegetables"
658,"sandwich loaves"
659,"soda"
660,"cereals"
661,"vegetables"
662,"flour"
663,"dishwashing liquid/detergent"
664,"spaghetti sauce"
665,"sandwich bags"
666,"cereals"
667,"soda"
668,"vegetables"
669,"ketchup"
670,"sugar"
671,"juice"
672,"tortillas"
673,"pork"
674,"sandwich bags"
675,"tortillas"
676,"bagels"
677,"pork"
678,"shampoo"
679,"sandwich bags"
680,"juice"
681,"toilet paper"
682,"eggs"
683,"toilet paper"
684,"paper towels"
685,"soap"
686,"spaghetti sauce"
687,"individual meals"
688,"fruits"
689,"ketchup"
690,"spaghetti sauce"
691,"individual meals"
692,"pork"
693,"waffles"
694,"tortillas"
695,"dishwashing liquid/detergent"
696,"vegetables"
697,"cheeses"
698,"toilet paper"
699,"butter"
700,"ketchup"
701,"laundry detergent"
702,"spaghetti sauce"
703,"fruits"
704,"tortillas"
705,"sandwich loaves"
706,"butter"
707,"soap"
708,"spaghetti sauce"
709,"vegetables"
710,"tortillas"
711,"coffee/tea"
712,"vegetables"
713,"aluminum foil"
714,"dishwashing liquid/detergent"
715,"bagels"
716,"vegetables"
717,"pasta"
718,"fruits"
719,"paper towels"
720,"pork"
721,"ice cream"
722,"ice cream"
723,"tortillas"
724,"coffee/tea"
725,"all- purpose"
726,"paper towels"
727,"laundry detergent"
728,"bagels"
729,"soda"
730,"cheeses"
731,"tortillas"
732,"vegetables"
733,"cheeses"
734,"coffee/tea"
735,"vegetables"
736,"dinner rolls"
737,"ice cream"
738,"bagels"
739,"coffee/tea"
740,"dinner rolls"
741,"waffles"
742,"paper towels"
743,"cheeses"
744,"dishwashing liquid/detergent"
745,"poultry"
746,"aluminum foil"
747,"cheeses"
748,"eggs"
749,"tortillas"
750,"hand soap"
751,"ketchup"
752,"pasta"
753,"pork"
754,"eggs"
755,"milk"
756,"ice cream"
757,"dishwashing liquid/detergent"
758,"vegetables"
759,"waffles"
760,"vegetables"
761,"vegetables"
762,"vegetables"
763,"soda"
764,"sandwich bags"
765,"mixes"
766,"shampoo"
767,"soap"
768,"butter"
769,"paper towels"
770,"dishwashing liquid/detergent"
771,"milk"
772,"flour"
773,"vegetables"
774,"ice cream"
775,"aluminum foil"
776,"juice"
777,"milk"
778,"cereals"
779,"hand soap"
780,"poultry"
781,"lunch meat"
782,"cereals"
783,"vegetables"
784,"pork"
785,"vegetables"
786,"poultry"
787,"vegetables"
788,"individual meals"
789,"ice cream"
790,"waffles"
791,"sandwich bags"
792,"juice"
793,"milk"
794,"milk"
795,"waffles"
796,"tortillas"
797,"dinner rolls"
798,"dinner rolls"
799,"all- purpose"
800,"laundry detergent"
801,"milk"
802,"soda"
803,"aluminum foil"
804,"cereals"
805,"milk"
806,"beef"
807,"hand soap"
808,"sandwich bags"
809,"hand soap"
810,"pasta"
811,"milk"
812,"ketchup"
813,"dinner rolls"
814,"vegetables"
815,"juice"
816,"lunch meat"
817,"waffles"
818,"spaghetti sauce"
819,"coffee/tea"
820,"shampoo"
821,"individual meals"
822,"spaghetti sauce"
823,"mixes"
824,"yogurt"
825,"flour"
826,"lunch meat"
827,"shampoo"
828,"juice"
829,"beef"
830,"dinner rolls"
831,"vegetables"
832,"vegetables"
833,"toilet paper"
834,"tortillas"
835,"soap"
836,"eggs"
837,"bagels"
838,"individual meals"
839,"aluminum foil"
840,"tortillas"
841,"waffles"
842,"vegetables"
843,"laundry detergent"
844,"laundry detergent"
845,"milk"
846,"sugar"
847,"sandwich loaves"
848,"spaghetti sauce"
849,"eggs"
850,"lunch meat"
851,"cereals"
852,"ketchup"
853,"dishwashing liquid/detergent"
854,"sugar"
855,"all- purpose"
856,"butter"
857,"ice cream"
858,"lunch meat"
859,"ketchup"
860,"shampoo"
861,"lunch meat"
862,"bagels"
863,"ice cream"
864,"poultry"
865,"spaghetti sauce"
866,"individual meals"
867,"sandwich bags"
868,"shampoo"
869,"eggs"
870,"sugar"
871,"ketchup"
872,"milk"
873,"toilet paper"
874,"shampoo"
875,"eggs"
876,"pasta"
877,"ketchup"
878,"vegetables"
879,"juice"
880,"soap"
881,"cereals"
882,"beef"
883,"pasta"
884,"fruits"
885,"pork"
886,"mixes"
887,"soap"
888,"vegetables"
889,"vegetables"
890,"spaghetti sauce"
891,"ketchup"
892,"dinner rolls"
893,"flour"
894,"dinner rolls"
895,"mixes"
896,"aluminum foil"
897,"flour"
898,"hand soap"
899,"aluminum foil"
900,"tortillas"
901,"bagels"
902,"individual meals"
903,"all- purpose"
904,"toilet paper"
905,"vegetables"
906,"coffee/tea"
907,"vegetables"
908,"flour"
909,"vegetables"
910,"individual meals"
911,"sandwich loaves"
912,"sugar"
913,"eggs"
914,"milk"
915,"cheeses"
916,"toilet paper"
917,"flour"
918,"paper towels"
919,"dishwashing liquid/detergent"
920,"ice cream"
921,"eggs"
922,"ice cream"
923,"dishwashing liquid/detergent"
924,"sandwich loaves"
925,"soap"
926,"eggs"
927,"all- purpose"
928,"beef"
929,"paper towels"
930,"individual meals"
931,"juice"
932,"paper towels"
933,"ketchup"
934,"soda"
935,"cereals"
936,"laundry detergent"
937,"fruits"
938,"fruits"
939,"pasta"
940,"toilet paper"
941,"ice cream"
942,"butter"
943,"coffee/tea"
944,"waffles"
945,"dinner rolls"
946,"dishwashing liquid/detergent"
947,"sugar"
948,"lunch meat"
949,"vegetables"
950,"pasta"
951,"vegetables"
952,"laundry detergent"
953,"milk"
954,"laundry detergent"
955,"dinner rolls"
956,"sandwich loaves"
957,"pasta"
958,"shampoo"
959,"juice"
960,"toilet paper"
961,"milk"
962,"bagels"
963,"yogurt"
964,"laundry detergent"
965,"lunch meat"
966,"fruits"
967,"ice cream"
968,"ice cream"
969,"ketchup"
970,"vegetables"
971,"individual meals"
972,"vegetables"
973,"paper towels"
974,"toilet paper"
975,"eggs"
976,"coffee/tea"
977,"eggs"
978,"aluminum foil"
979,"soap"
980,"eggs"
981,"soda"
982,"tortillas"
983,"pork"
984,"tortillas"
985,"eggs"
986,"hand soap"
987,"dishwashing liquid/detergent"
988,"toilet paper"
989,"soap"
990,"poultry"
991,"spaghetti sauce"
992,"spaghetti sauce"
993,"vegetables"
994,"all- purpose"
995,"milk"
996,"spaghetti sauce"
997,"vegetables"
998,"milk"
999,"individual meals"
1000,"sandwich bags"
1001,"lunch meat"
1002,"waffles"
1003,"flour"
1004,"paper towels"
1005,"yogurt"
1006,"pork"
1007,"soap"
1008,"poultry"
1009,"dinner rolls"
1010,"paper towels"
1011,"vegetables"
1012,"toilet paper"
1013,"vegetables"
1014,"beef"
1015,"soap"
1016,"sandwich bags"
1017,"shampoo"
1018,"shampoo"
1019,"poultry"
1020,"cereals"
1021,"yogurt"
1022,"soap"
1023,"all- purpose"
1024,"poultry"
1025,"sandwich loaves"
1026,"vegetables"
1027,"sandwich loaves"
1028,"dinner rolls"
1029,"lunch meat"
1030,"laundry detergent"
1031,"butter"
1032,"sugar"
1033,"butter"
1034,"paper towels"
1035,"fruits"
1036,"all- purpose"
1037,"soda"
1038,"eggs"
1039,"laundry detergent"
1040,"sandwich bags"
1041,"all- purpose"
1042,"bagels"
1043,"waffles"
1044,"all- purpose"
1045,"shampoo"
1046,"pork"
1047,"milk"
1048,"cereals"
1049,"spaghetti sauce"
1050,"spaghetti sauce"
1051,"dishwashing liquid/detergent"
1052,"hand soap"
1053,"soda"
1054,"lunch meat"
1055,"spaghetti sauce"
1056,"vegetables"
1057,"bagels"
1058,"toilet paper"
1059,"soda"
1060,"butter"
1061,"sandwich loaves"
1062,"coffee/tea"
1063,"lunch meat"
1064,"poultry"
1065,"sandwich loaves"
1066,"yogurt"
1067,"poultry"
1068,"dinner rolls"
1069,"sugar"
1070,"sandwich loaves"
1071,"sandwich loaves"
1072,"pasta"
1073,"sandwich loaves"
1074,"beef"
1075,"soda"
1076,"hand soap"
1077,"lunch meat"
1078,"paper towels"
1079,"lunch meat"
1080,"beef"
1081,"beef"
1082,"mixes"
1083,"waffles"
1084,"soda"
1085,"individual meals"
1086,"vegetables"
1087,"fruits"
1088,"dinner rolls"
1089,"waffles"
1090,"sandwich loaves"
1091,"ketchup"
1092,"ice cream"
1093,"ketchup"
1094,"all- purpose"
1095,"butter"
1096,"ice cream"
1097,"flour"
1098,"dinner rolls"
1099,"sugar"
1100,"cereals"
1101,"laundry detergent"
1102,"pasta"
1103,"coffee/tea"
1104,"yogurt"
1105,"dinner rolls"
1106,"flour"
1107,"shampoo"
1108,"toilet paper"
1109,"vegetables"
1110,"ice cream"
1111,"soap"
1112,"soda"
1113,"bagels"
1114,"pork"
1115,"individual meals"
1116,"sandwich bags"
1117,"all- purpose"
1118,"sandwich loaves"
1119,"vegetables"
1120,"beef"
1121,"dishwashing liquid/detergent"
1122,"fruits"
1123,"ice cream"
1124,"sandwich loaves"
1125,"laundry detergent"
1126,"tortillas"
1127,"waffles"
1128,"shampoo"
1129,"lunch meat"
1130,"aluminum foil"
1131,"fruits"
1132,"cheeses"
1133,"cereals"
1134,"milk"
1135,"vegetables"
1136,"lunch meat"
1137,"juice"
1138,"yogurt"
1139,"fruits"
1140,"soda"
1141,"aluminum foil"
1142,"waffles"
1143,"soap"
1144,"laundry detergent"
1145,"all- purpose"
1146,"coffee/tea"
1147,"juice"
1148,"aluminum foil"
1149,"poultry"
1150,"individual meals"
1151,"bagels"
1152,"ice cream"
1153,"yogurt"
1154,"toilet paper"
1155,"shampoo"
1156,"mixes"
1157,"eggs"
1158,"toilet paper"
1159,"waffles"
1160,"butter"
1161,"dishwashing liquid/detergent"
1162,"dishwashing liquid/detergent"
1163,"beef"
1164,"vegetables"
1165,"bagels"
1166,"spaghetti sauce"
1167,"sandwich loaves"
1168,"dishwashing liquid/detergent"
1169,"cereals"
1170,"bagels"
1171,"ice cream"
1172,"sugar"
1173,"sandwich loaves"
1174,"yogurt"
1175,"sugar"
1176,"sandwich loaves"
1177,"ice cream"
1178,"vegetables"
1179,"yogurt"
1180,"sugar"
1181,"toilet paper"
1182,"spaghetti sauce"
1183,"hand soap"
1184,"lunch meat"
1185,"individual meals"
1186,"hand soap"
1187,"tortillas"
1188,"fruits"
1189,"shampoo"
1190,"vegetables"
1191,"aluminum foil"
1192,"ice cream"
1193,"butter"
1194,"soap"
1195,"sandwich bags"
1196,"soap"
1197,"milk"
1198,"soda"
1199,"lunch meat"
1200,"sandwich bags"
1201,"flour"
1202,"hand soap"
1203,"sugar"
1204,"paper towels"
1205,"vegetables"
1206,"poultry"
1207,"ice cream"
1208,"eggs"
1209,"sandwich loaves"
1210,"individual meals"
1211,"milk"
1212,"tortillas"
1213,"butter"
1214,"aluminum foil"
1215,"shampoo"
1216,"flour"
1217,"pork"
1218,"cheeses"
1219,"paper towels"
1220,"bagels"
1221,"waffles"
1222,"sandwich bags"
1223,"ketchup"
1224,"hand soap"
1225,"pasta"
1226,"poultry"
1227,"beef"
1228,"pork"
1229,"cereals"
1230,"pork"
1231,"sandwich bags"
1232,"poultry"
1233,"vegetables"
1234,"individual meals"
1235,"fruits"
1236,"pork"
1237,"yogurt"
1238,"flour"
1239,"vegetables"
1240,"juice"
1241,"cheeses"
1242,"pork"
1243,"ice cream"
1244,"ice cream"
1245,"milk"
1246,"mixes"
1247,"bagels"
1248,"paper towels"
1249,"sandwich loaves"
1250,"fruits"
1251,"vegetables"
1252,"laundry detergent"
1253,"laundry detergent"
1254,"dishwashing liquid/detergent"
1255,"individual meals"
1256,"mixes"
1257,"aluminum foil"
1258,"aluminum foil"
1259,"eggs"
1260,"tortillas"
1261,"cheeses"
1262,"coffee/tea"
1263,"sandwich bags"
1264,"sugar"
1265,"toilet paper"
1266,"flour"
1267,"laundry detergent"
1268,"yogurt"
1269,"cheeses"
1270,"sandwich bags"
1271,"ice cream"
1272,"paper towels"
1273,"cheeses"
1274,"bagels"
1275,"hand soap"
1276,"tortillas"
1277,"bagels"
1278,"tortillas"
1279,"juice"
1280,"laundry detergent"
1281,"toilet paper"
